CIK,Name,Filing Date,Filing Year,Total asset check,Account receivable,Accumulated depreciation and amortization,Cash and cash equivalents,Cash and securities segregated for benefit of customers,Deferred tax asset,Deposits with clearing organizations,Due from customer and counterparties,Due from employees,Due from parent and affiliates,Exchange memberships,"Financial instruments owned, at fair value",Fixed assets,"Goodwill, net amortization",Other assets,Other receivables,Prepaid expenses and other assets,"Property, plant and equipment",Receivable from broker-dealers,Receivables from customers and counterparties,Reverse Repurchase Agreements (reverse-repo),Securities received as collateral,Total assets,U.S. government and government agency
87634,"CHARLES SCHWAB & CO., INC. ",2006-09-21,2005,Total asset found & match,,,486000000.0,,,,,,,,395000000.0,,,15715000000.0,,,620000000.0,817000000.0,10721000000.0,,,28754000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2007-03-01,2006,Total asset found & match,,,12093000000.0,,126000000.0,,,,,,311000000.0,,,301000000.0,,,537000000.0,647000000.0,10918000000.0,,,24933000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2008-03-03,2007,Total asset found & match,,,2286000000.0,8655000000.0,149000000.0,,,,,,583000000.0,,416000000.0,323000000.0,,,561000000.0,724000000.0,12277000000.0,,,25974000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2009-02-27,2008,Total asset found & match,,,733000000.0,14685000000.0,,,,,,,518000000.0,,416000000.0,357000000.0,,,579000000.0,707000000.0,7144000000.0,,,25139000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2010-03-01,2009,Total asset found & match,,,1251000000.0,18373000000.0,,,,,,,403000000.0,,428000000.0,463000000.0,,,567000000.0,539000000.0,8633000000.0,,,30657000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2011-02-28,2010,Total asset found & match,,,81000000.0,22749000000.0,,,,,,,246000000.0,,428000000.0,382000000.0,,,557000000.0,407000000.0,11267000000.0,,,36117000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2012-03-05,2011,Total asset found & match,,,1117000000.0,24999000000.0,,,,,,,504000000.0,,428000000.0,386000000.0,,,617000000.0,193000000.0,10925000000.0,,,39169000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2013-02-26,2012,Total asset found & match,,,1008000000.0,27417000000.0,,,,,,,561000000.0,,428000000.0,461000000.0,,,609000000.0,297000000.0,13378000000.0,,,44159000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2014-02-26,2013,Total asset found & match,,,24467000000.0,,,,,,,,437000000.0,,428000000.0,492000000.0,,,633000000.0,471000000.0,13781000000.0,,,40709000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2015-02-25,2014,Total asset found & match,,,1998000000.0,19902000000.0,,,,,,,442000000.0,,428000000.0,567000000.0,,,691000000.0,404000000.0,15518000000.0,,,39950000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2017-02-27,2016,Total asset found & match,,,1908000000.0,21217000000.0,,,,,,,373000000.0,,428000000.0,591000000.0,,,825000000.0,589000000.0,17063000000.0,,,42994000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2018-02-27,2017,Total asset found & match,,,641000000.0,14954000000.0,,,,,,,462000000.0,,1010000000.0,598000000.0,,,897000000.0,642000000.0,20652000000.0,,,39856000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2019-02-26,2018,Total asset found & match,,,2669000000.0,13363000000.0,,,,,,,429000000.0,,935000000.0,891000000.0,,,980000000.0,547000000.0,22244000000.0,,,42058000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2020-02-27,2019,Total asset found & no match,,,3337000000.0,20334000000.0,,,,,,,,,,3047000000.0,,,937000000.0,,21844000000.0,,,50434000000.0,
87634,"CHARLES SCHWAB & CO., INC. ",2021-02-26,2020,Total asset found & match,,,3144000000.0,34988000000.0,,,,,,,,,2542000000.0,2996000000.0,,,1065000000.0,,30184000000.0,,,74919000000.0,
877559,ING FINANCIAL MARKETS LLC ,2002-03-01,2001,Total asset found & match,,,86362000.0,,,7578367000.0,,,,4116000.0,,,,751000.0,,,,147285000.0,,137250000.0,182954000.0,8137085000.0,
877559,ING FINANCIAL MARKETS LLC ,2003-03-03,2002,Total asset found & match,,,26443000.0,,,6272118000.0,,,,2022000.0,22607000.0,,,2320000.0,,,,69774000.0,,8870000.0,680381000.0,7084535000.0,
877559,ING FINANCIAL MARKETS LLC ,2004-03-01,2003,Total asset found & match,,,4799000.0,,,9757051000.0,,,,1278000.0,20582000.0,,,326000.0,,,,44876000.0,,237308000.0,1441181000.0,11507401000.0,
877559,ING FINANCIAL MARKETS LLC ,2005-03-01,2004,Total asset found & match,,,29399000.0,,,19446043000.0,,,,1278000.0,,,,420000.0,,,,93589000.0,,466615000.0,897275000.0,20934619000.0,
877559,ING FINANCIAL MARKETS LLC ,2006-03-01,2005,Total asset found & match,,,18116000.0,,,17413714000.0,,,,1278000.0,193909000.0,,,338000.0,468000.0,,,138358000.0,,6347589000.0,1439191000.0,25552961000.0,
877559,ING FINANCIAL MARKETS LLC ,2007-03-01,2006,Total asset found & match,,,69371000.0,,,35141768000.0,,,,163000.0,152776000.0,,,145000.0,5331000.0,,,512712000.0,,20179820000.0,960048000.0,57022134000.0,
877559,ING FINANCIAL MARKETS LLC ,2008-02-29,2007,Total asset found & match,,,177041000.0,,,41372190000.0,,,,163000.0,271057000.0,,,2139000.0,1081000.0,,,538205000.0,,36008770000.0,1567093000.0,79937739000.0,
877559,ING FINANCIAL MARKETS LLC ,2009-03-02,2008,Total asset found & match,,,144376000.0,,,,,,,163000.0,317327000.0,,,24991942000.0,3781000.0,,,51400000.0,135075000.0,17817347000.0,123448000.0,43584859000.0,
877559,ING FINANCIAL MARKETS LLC ,2010-03-01,2009,Total asset found & match,,,143519000.0,,,,,,,163000.0,370366000.0,,,24118834000.0,1739000.0,,,287144000.0,115589000.0,10871662000.0,1556988000.0,37466004000.0,
877559,ING FINANCIAL MARKETS LLC ,2011-03-01,2010,Total asset found & match,,,353726000.0,,,,,,,,1230189000.0,,,14698695000.0,242000.0,,,125652000.0,17651000.0,13474500000.0,2268084000.0,32168739000.0,
877559,ING FINANCIAL MARKETS LLC ,2012-02-29,2011,Total asset found & match,,,91429000.0,,3756000.0,,,,,,267143000.0,,,13449956000.0,718000.0,,,363383000.0,3459000.0,14192227000.0,2371762000.0,30743833000.0,
877559,ING FINANCIAL MARKETS LLC ,2013-03-01,2012,Total asset found & match,,,100538000.0,,,,,,,,16696000.0,,,8559646000.0,1009000.0,,,176012000.0,66426000.0,13692773000.0,2525786000.0,25138886000.0,
877559,ING FINANCIAL MARKETS LLC ,2014-03-04,2013,Total asset found & match,,,171537000.0,,,,,,,,706120000.0,,,13725704000.0,839000.0,,,142492000.0,801000.0,15376576000.0,3153209000.0,33277278000.0,
877559,ING FINANCIAL MARKETS LLC ,2015-03-02,2014,Total asset found & match,,,215058000.0,,,,,,,,2117110000.0,,,10839272000.0,2092000.0,,,121117000.0,58338000.0,16465711000.0,2347582000.0,32166280000.0,
877559,ING FINANCIAL MARKETS LLC ,2016-02-29,2015,Total asset found & match,,,296141000.0,,,,,,,,715323000.0,,,13357376000.0,2019000.0,,,387897000.0,866000.0,16290707000.0,2656988000.0,33707317000.0,
877559,ING FINANCIAL MARKETS LLC ,2016-04-25,2015,Total asset found & match,,,296141000.0,,,,,,,,715323000.0,,,13357376000.0,2019000.0,,,387897000.0,866000.0,16290707000.0,2656988000.0,33707317000.0,
877559,ING FINANCIAL MARKETS LLC ,2018-04-02,2017,Total asset found & match,,,469450000.0,,,8693428000.0,,,,,22420000.0,,,10565000.0,3386000.0,,,165917000.0,3731000.0,22733696000.0,2531380000.0,34633973000.0,
877559,ING FINANCIAL MARKETS LLC ,2018-04-05,2017,Total asset found & match,,,101809000.0,,,,,,,,313923000.0,,,8594848000.0,1257000.0,,,415929000.0,76665000.0,15843203000.0,2390969000.0,27738603000.0,
877559,ING FINANCIAL MARKETS LLC ,2019-03-01,2018,Total asset found & match,,,557226000.0,,,10936978000.0,,,,,1744000.0,,,7121000.0,3741000.0,,,282111000.0,681318000.0,39094947000.0,2434301000.0,53999487000.0,
877559,ING FINANCIAL MARKETS LLC ,2020-03-02,2019,Total asset found & match,,,629448000.0,,,,,,,,49175000.0,,,5027830000.0,5098000.0,,,118370000.0,1383435000.0,21392935000.0,2506421000.0,31112712000.0,
877559,ING FINANCIAL MARKETS LLC ,2021-03-01,2020,Total asset found & match,,,568531000.0,,,,,,,,9652000.0,,,13189103000.0,3855000.0,,,58182000.0,1061187000.0,15878690000.0,1478649000.0,32247849000.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2002-03-01,2001,Total asset found & match,,,1060180.0,,,,,,,,,,,9163326.0,,,99989.0,8575957.0,,,,19188117.0,288665.0
890203,MIRAE ASSET SECURITIES (USA) INC. ,2003-02-28,2002,Total asset found & match,,73822.0,2597914.0,,,,,,,,,,,8710526.0,,,,49033.0,,,,11724897.0,293602.0
890203,MIRAE ASSET SECURITIES (USA) INC. ,2004-05-03,2003,Total asset found & match,,44947.0,3259500.0,,,,,,,,,,,6360076.0,,,,1960701.0,,,,11625224.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2005-02-22,2004,Total asset found & match,,,1340729.0,,,,,,,,,,,9324254.0,,,31783.0,117060.0,,,,10813826.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2006-02-28,2005,Total asset found & match,,,759658.0,,,587842.0,,,,,3469551.0,,,6941782.0,,,17222.0,250550.0,,,,12026605.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2007-05-30,2006,Total asset found & match,,9880.0,545023.0,,,,,,,,7812949.0,,,789575.0,112346.0,,,103903.0,,,,12382376.0,3008700.0
890203,MIRAE ASSET SECURITIES (USA) INC. ,2008-05-30,2007,Total asset found & match,,15634.0,853246.0,,,,,,,,10819832.0,,,218668.0,236419.0,,,205949.0,,,,13270613.0,920865.0
890203,MIRAE ASSET SECURITIES (USA) INC. ,2009-05-28,2008,Total asset found & match,,24019.0,1075725.0,,,,,,,,5693448.0,,,3798154.0,94262.0,,,3401643.0,,,,14087251.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2010-05-28,2009,Total asset found & match,,233243.0,6914575.0,,,,,,,,2460359.0,,,2132880.0,205987.0,278578.0,,853749.0,,,,13079371.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2011-05-31,2010,Total asset found & match,,,5628892.0,,,,,,,,1048268.0,,,3676173.0,171998.0,,187587.0,217578.0,,,,10930496.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2012-05-30,2011,Total asset found & match,,,1953043.0,,,,,,,,770284.0,,,6482637.0,159579.0,,145682.0,284966.0,,,,9796191.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2013-05-29,2012,Total asset found & match,,,2255301.0,,,,,,,,5926394.0,,,314374.0,162138.0,,95917.0,267631.0,,,,9021755.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2014-02-28,2013,Total asset found & match,,,1870039.0,,,,,,,,5806944.0,,,228346.0,139835.0,,383289.0,142306.0,,,,8570759.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2015-03-02,2014,Total asset found & match,,,3569035.0,,,,,,,,4168710.0,,,156246.0,186248.0,,309591.0,131334.0,,,,8521164.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2016-02-26,2015,Total asset found & match,,,3381733.0,,,,,,,,4057330.0,,,171441.0,137652.0,,255983.0,254164.0,,,,8258303.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2017-03-15,2016,Total asset found & match,,,228899337.0,,,,,,,,15037700.0,,,1760662.0,66746.0,3580313.0,778719.0,190532.0,,,,250314009.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2018-03-01,2017,Total asset found & no match,,,105223.0,,,,,,,,160331.0,,,2104712.0,176.0,3732.0,1028.0,4154780.0,92367.0,25128042.0,280975.0,29953888.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2019-03-07,2018,Total asset found & match,,,50328.0,,,,,,,,10555.0,,,5478088.0,71.0,747.0,935.0,301678.0,16101.0,38232362.0,468868.0,44559733.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2020-03-02,2019,Total asset found & match,,,53507.0,,,,,,,,149650.0,,,3427143.0,4.0,810.0,865.0,167101.0,73847.0,46964912.0,992430.0,51830269.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2020-03-05,2019,Total asset found & match,,,53507.0,,,,,,,,149650.0,,,3427143.0,4.0,810.0,865.0,167101.0,73847.0,46964912.0,992430.0,51830269.0,
890203,MIRAE ASSET SECURITIES (USA) INC. ,2021-03-01,2020,Total asset found & match,,,91104.0,,2376.0,,,,,,10000.0,,,4284429.0,,477.0,950.0,254933.0,83627.0,35193075.0,1335881.0,41256852.0,
895502,"RBC CAPITAL MARKETS, LLC ",1998-11-13,1997,Total asset not found,,,26328000.0,,,163607000.0,,,,,,,,60669000.0,15204000.0,,,141164000.0,1178004000.0,,,,
895502,"RBC CAPITAL MARKETS, LLC ",2002-12-30,2001,Total asset found & match,,28450000.0,157273000.0,,,,,,,,669481000.0,,128879000.0,23640000.0,255973000.0,,,348461000.0,1205889000.0,173834000.0,,2991880000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2004-08-05,2003,Total asset found & no match,,,146188000.0,,75612000.0,,,,,,857813000.0,,142560000.0,582082000.0,323060000.0,,60090000.0,131733000.0,1321027000.0,251549000.0,,3700139000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2005-01-21,2004,Total asset found & no match,,,31487000.0,,16364000.0,,,,,,3036322000.0,,118380000.0,1125862000.0,192483000.0,,38134000.0,265101000.0,1475694000.0,451150000.0,,5233749000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2005-12-29,2004,Total asset found & match,,,96959000.0,,50798000.0,,,,,,1957948000.0,,118976000.0,841096000.0,307043000.0,,26470000.0,202893000.0,1656781000.0,256748000.0,,5515712000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2006-12-28,2005,Total asset found & match,,,97357000.0,,82754000.0,,,,,,4297289000.0,,118976000.0,932391000.0,393944000.0,,44381000.0,1169027000.0,1646821000.0,410380000.0,,9193320000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2007-12-31,2006,Total asset not found,,,262152000.0,,109422000.0,,,,,,3871549000.0,,152723000.0,982301000.0,397939000.0,,93386000.0,1149557000.0,1236666000.0,79973000.0,,,
895502,"RBC CAPITAL MARKETS, LLC ",2008-02-15,2007,Total asset not found,,,262152000.0,,109422000.0,,,,,,3871549000.0,,152723000.0,982301000.0,397939000.0,,93386000.0,1149557000.0,1236666000.0,79973000.0,,,
895502,"RBC CAPITAL MARKETS, LLC ",2009-12-30,2008,Total asset found & no match,,,479004000.0,,311589000.0,,,,,,14428519000.0,290845000.0,775308000.0,4741902000.0,2055121000.0,,,3381829000.0,1030175000.0,8305197000.0,,36158487000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2011-07-05,2010,Total asset found & match,,,591336000.0,,375855000.0,,,,,,13725235000.0,299462000.0,777280000.0,5481206000.0,1903415000.0,,,2787436000.0,1717829000.0,14010447000.0,,41669501000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2011-12-29,2010,Total asset found & match,,,870389000.0,,,,,,,,12928838000.0,347744000.0,1746550000.0,6473318000.0,440463000.0,,,2646640000.0,1511612000.0,16114336000.0,,43079890000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2012-12-28,2011,Total asset found & match,,,1233971000.0,,,,,,,,13789972000.0,330250000.0,1746550000.0,7894457000.0,524902000.0,,,3479792000.0,1417243000.0,39848880000.0,,70266017000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2014-01-02,2013,Total asset found & match,,,2015354000.0,,,,,,,,18152081000.0,341028000.0,1746550000.0,9408526000.0,548286000.0,,,3181107000.0,1352202000.0,30841366000.0,182734000.0,67769234000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2014-12-29,2013,Total asset found & match,,,172902000.0,1236163000.0,,,,,,,21146824000.0,193035000.0,1923507000.0,10773943000.0,,,,1881585000.0,2166921000.0,35920140000.0,538309000.0,75953329000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2015-12-30,2014,Total asset found & match,,,233217000.0,2432787000.0,,,,,,,19934309000.0,209657000.0,1936847000.0,12142324000.0,,,,1375966000.0,2262400000.0,41116980000.0,669738000.0,82314225000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2016-12-28,2015,Total asset found & match,,,233501000.0,2431611000.0,,,,,,,19276708000.0,400247000.0,1757986000.0,11270773000.0,,,,1382484000.0,7313884000.0,37661986000.0,574960000.0,82304140000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2017-12-26,2016,Total asset found & match,,,176780000.0,2624065000.0,,,,,,,24776492000.0,382573000.0,1785781000.0,13289322000.0,,,,992228000.0,5105549000.0,28448911000.0,1099215000.0,78680916000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2019-06-17,2018,Total asset found & match,,,204023000.0,2506831000.0,,,,,,,13561647000.0,419617000.0,1800810000.0,13477564000.0,,,,1325985000.0,9963216000.0,15214633000.0,1689285000.0,60163611000.0,
895502,"RBC CAPITAL MARKETS, LLC ",2019-12-23,2018,Total asset found & match,,,336177000.0,2033546000.0,,,,,,,12557912000.0,536698000.0,1757358000.0,10468021000.0,,,,2096753000.0,11450075000.0,17902104000.0,1353583000.0,60492227000.0,
91154,CITIGROUP GLOBAL MARKETS INC. ,2002-03-01,2001,Total asset found & match,,1076000000.0,4848000000.0,,,43735000000.0,,,,,4319000000.0,,,26951000000.0,,,,13049000000.0,18635000000.0,65022000000.0,,225279000000.0,47644000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2003-03-03,2002,Total asset found & match,,,2579000000.0,,,42750000000.0,,,,,4675000000.0,,387000000.0,26957000000.0,,,915000000.0,6282000000.0,15205000000.0,61767000000.0,,197117000000.0,35600000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2004-02-27,2003,Total asset found & match,,,2653000000.0,,,43025000000.0,,,,,5469000000.0,,375000000.0,40641000000.0,,,705000000.0,6930000000.0,16071000000.0,64019000000.0,,231204000000.0,51316000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2005-03-01,2004,Total asset found & match,,,3571000000.0,,,62820000000.0,,,,,2890000000.0,,403000000.0,57865000000.0,,,632000000.0,13149000000.0,18417000000.0,83285000000.0,,278859000000.0,35827000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2007-03-01,2006,Total asset found & match,,,8385000000.0,,,132087000000.0,,,,,6686000000.0,,1460000000.0,90379000000.0,,,902000000.0,8138000000.0,20963000000.0,71042000000.0,,377951000000.0,37909000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2008-02-29,2007,Total asset found & match,,,8962000000.0,,,130299000000.0,,,,,1425000000.0,,1407000000.0,88328000000.0,,,890000000.0,10843000000.0,24284000000.0,70201000000.0,,363162000000.0,26523000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2009-03-02,2008,Total asset found & match,,,9836000000.0,,,80082000000.0,,,,,888000000.0,,1487000000.0,48592000000.0,,,1050000000.0,8375000000.0,19820000000.0,83409000000.0,,286825000000.0,33286000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2010-03-02,2009,Total asset found & match,,,10426000000.0,,,100752000000.0,,,,,,,171000000.0,75314000000.0,,,765000000.0,6490000000.0,19787000000.0,82677000000.0,,314356000000.0,17974000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2011-03-01,2010,Total asset found & match,,709000000.0,14815000000.0,,,90163000000.0,,,,,,,159000000.0,78684000000.0,,,,4507000000.0,16970000000.0,66222000000.0,,288409000000.0,16180000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2012-02-29,2011,Total asset found & match,,624000000.0,12260000000.0,,,92171000000.0,,,,,,,156000000.0,61290000000.0,,,,3105000000.0,16019000000.0,65177000000.0,,269150000000.0,18348000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2013-03-01,2012,Total asset found & match,,546000000.0,11390000000.0,,,88952000000.0,,,,,,,145000000.0,59925000000.0,,,,3479000000.0,7336000000.0,64795000000.0,,251522000000.0,14954000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2014-03-04,2013,Total asset found & match,,,5071000000.0,,,,,,,,,,145000000.0,55194000000.0,,,465000000.0,8086000000.0,5037000000.0,156078000000.0,10921000000.0,253600000000.0,12603000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2016-03-01,2015,Total asset found & match,,,3641000000.0,,,,,,,,,,145000000.0,52430000000.0,,,279000000.0,8322000000.0,7539000000.0,160671000000.0,8716000000.0,253416000000.0,11673000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2017-03-02,2016,Total asset found & match,,,5386000000.0,,,,,,,,,,145000000.0,213846000000.0,,,71000000.0,8848000000.0,7476000000.0,,9307000000.0,261644000000.0,16565000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2018-03-05,2017,Total asset found & match,,,5146000000.0,,,,,,,,,,145000000.0,51554000000.0,,,,9051000000.0,13244000000.0,162683000000.0,15443000000.0,272544000000.0,15278000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2019-03-05,2018,Total asset found & no match,,,5875000000.0,,,,,,,,,,145000000.0,61413000000.0,,,,11405000000.0,10676000000.0,173896000000.0,,298908000000.0,19621000000.0
91154,CITIGROUP GLOBAL MARKETS INC. ,2020-03-02,2019,Total asset found & match,,,6853000000.0,,,,,,,,,,145000000.0,62161000000.0,,,,13987000000.0,10418000000.0,171131000000.0,6260000000.0,289445000000.0,18490000000.0
920417,"SUSQUEHANNA SECURITIES, LLC ",2015-03-02,2014,Total asset found & match,,,12000.0,,,,,,,1613000.0,32236646000.0,417000.0,,9416000.0,49105000.0,,,155568000.0,,,,32452777000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2016-02-29,2015,Total asset found & match,,,9000.0,,,,,,,1790000.0,29439952000.0,431000.0,,9771000.0,37579000.0,,,2320793000.0,,,,31810325000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2017-03-01,2016,Total asset found & match,,,1000.0,,,,,,,1251000.0,28765227000.0,309000.0,,979609000.0,44837000.0,,,18207000.0,,,,29809441000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2018-02-27,2017,Total asset found & match,,,1000.0,,,,,,,1256000.0,37734212000.0,204000.0,,394291000.0,32659000.0,,,7729000.0,,,,38170352000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2019-02-28,2018,Total asset found & match,,,1000.0,,,,,,,1296000.0,36879865000.0,98000.0,,881005000.0,36309000.0,,,4709396000.0,,,,42507970000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2020-02-28,2019,Total asset found & match,,,53000.0,,,,,,,1296000.0,43724998000.0,31000.0,,236388000.0,48047000.0,,,21868000.0,,,,44032681000.0,
920417,"SUSQUEHANNA SECURITIES, LLC ",2021-03-01,2020,Total asset found & match,,,53000.0,,,,,,,1086000.0,86737547000.0,11000.0,,809239000.0,89209000.0,,,610058000.0,,,,88247203000.0,
922792,INTERACTIVE BROKERS LLC ,2002-03-04,2001,Total asset found & match,6070841.0,,206945552.0,,,2795829.0,,,,,,,,81984883.0,,,,1552309.0,14572675.0,,,313922089.0,
922792,INTERACTIVE BROKERS LLC ,2003-03-03,2002,Total asset found & match,,,475989721.0,,,,,,30486802.0,,,,,7207862.0,15230851.0,,,8489860.0,29028316.0,42046898.0,55812316.0,664292626.0,
922792,INTERACTIVE BROKERS LLC ,2004-03-01,2003,Total asset found & match,,,771316099.0,,,,,,78077214.0,,,,,8513889.0,1257241.0,,,8917127.0,133501372.0,179525000.0,66860887.0,1247968829.0,
922792,INTERACTIVE BROKERS LLC ,2005-03-01,2004,Total asset found & match,,,1175938886.0,,,,,,73436263.0,,,,,12789812.0,,,,22010604.0,320682398.0,76600000.0,82817113.0,1764275076.0,
922792,INTERACTIVE BROKERS LLC ,2006-03-01,2005,Total asset found & match,,,1886841246.0,,,,,,,,,,,158547596.0,58756228.0,,,42771672.0,436165947.0,4000000.0,172726429.0,2759809118.0,
922792,INTERACTIVE BROKERS LLC ,2007-03-01,2006,Total asset found & match,,,73777761.0,3110667181.0,,107939137.0,,,226475753.0,,,,,77358266.0,,,,54145649.0,848447724.0,37285766.0,,4536097237.0,
922792,INTERACTIVE BROKERS LLC ,2008-02-29,2007,Total asset found & match,1916081132.0,,71291747.0,5224373363.0,,99192315.0,,,1026541909.0,,,,,109887696.0,,,,228660790.0,,,,8676028952.0,
922792,INTERACTIVE BROKERS LLC ,2009-03-02,2008,Total asset found & match,1621162403.0,,56102895.0,4990989191.0,,3161047.0,,,658921863.0,,,,,97658774.0,,,,163334800.0,,405169360.0,,7996500333.0,
922792,INTERACTIVE BROKERS LLC ,2010-03-02,2009,Total asset found & match,3239610017.0,,67368913.0,6328698670.0,,1807920.0,,,,,,,,1486816597.0,,,,634109986.0,,311262844.0,,12069674947.0,
922792,INTERACTIVE BROKERS LLC ,2012-02-29,2011,Total asset found & match,7011918753.0,,778892764.0,9932079550.0,,2099836.0,,,,,,,,1133361147.0,,,,1128987502.0,,375366000.0,,20362705552.0,
922792,INTERACTIVE BROKERS LLC ,2014-03-04,2013,Total asset found & no match,13535611000.0,,793173000.0,12547996000.0,,2500000.0,,,,,,,,1878079000.0,,,,327076000.0,,386301000.0,,58900722000.0,
922792,INTERACTIVE BROKERS LLC ,2015-03-02,2014,Total asset found & match,16858626000.0,,803769000.0,13936606000.0,,2000000.0,,,,,,,,3602982000.0,,,,599447000.0,,386194000.0,,36189624000.0,
922792,INTERACTIVE BROKERS LLC ,2016-02-29,2015,Total asset found & match,16289000000.0,,1119000000.0,18555000000.0,,459000000.0,,,,,,,,3325000000.0,,,,246000000.0,,195000000.0,,40188000000.0,
922792,INTERACTIVE BROKERS LLC ,2017-03-01,2016,Total asset found & match,18088000000.0,,1444000000.0,20232000000.0,,,,,,,822000000.0,,,3198000000.0,,,,290000000.0,,111000000.0,,44185000000.0,
922792,INTERACTIVE BROKERS LLC ,2018-03-01,2017,Total asset found & match,28281000000.0,,1160000000.0,15283000000.0,,,,,,,1041000000.0,,,3277000000.0,,,,536000000.0,,2035000000.0,,51613000000.0,
922792,INTERACTIVE BROKERS LLC ,2019-02-28,2018,Total asset found & match,25611000000.0,,1783000000.0,17268000000.0,,,,,,,1418000000.0,,,2971000000.0,,,,559000000.0,,1242000000.0,,50852000000.0,
922792,INTERACTIVE BROKERS LLC ,2019-03-01,2018,Total asset found & match,25611000000.0,,1783000000.0,17268000000.0,,,,,,,1418000000.0,,,2971000000.0,,,,559000000.0,,1242000000.0,,50852000000.0,
922792,INTERACTIVE BROKERS LLC ,2020-02-28,2019,Total asset found & match,29850000000.0,,1710000000.0,20037000000.0,,,,,,,1315000000.0,,,3787000000.0,,,,585000000.0,,3111000000.0,,60395000000.0,
922792,INTERACTIVE BROKERS LLC ,2021-02-26,2020,Total asset found & match,37223000000.0,,2638000000.0,31151000000.0,,,,,,,10000000.0,,,4546000000.0,,,,1044000000.0,,792000000.0,,77404000000.0,
